职位标题,职位链接
"AI产品经理
【
北京-朝阳区
】
40-60k
10年以下
本科",https://www.liepin.com/job/1977410733.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77410733%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=5&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=5
"销售总监/AI+智造/新兴产品线
【
上海-长宁区
】
薪资面议
8年以上
统招本科",https://www.liepin.com/job/1977994111.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77994111%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=6&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=6
"数据与AI负责人
【
大连-中山区
】
30-40k
8年以上
本科",https://www.liepin.com/job/1979120321.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79120321%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=7&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=7
"AI视觉设计师（母婴玩具方向）
【
北京-通州区
】
15-30k·19薪
3年以上
统招本科",https://www.liepin.com/job/1979099265.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79099265%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=8&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=8
"资深AI产品经理（海外智能体产品）
【
深圳-南山区
】
30-50k
2年以上
硕士",https://www.liepin.com/job/1978213797.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78213797%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=10&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=10
"数字化产品经理岗（AI方向）
【
深圳-福田区
】
11-20k
经验不限
统招本科",https://www.liepin.com/job/1969948509.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_69948509%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=11&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=11
"AI产品经理 (MJ003141)
【
上海-青浦区
】
15-25k·13薪
3-10年
统招本科",https://www.liepin.com/job/1978706581.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78706581%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=12&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=12
"AI产品经理
【
北京-朝阳区
】
薪资面议
3-5年
硕士",https://www.liepin.com/job/1972107217.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_72107217%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=13&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=13
"AI行业销售经理（base上海、南京）
【
南京-雨花台区
】
15-45k
5-10年
本科",https://www.liepin.com/job/1978976495.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78976495%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=14&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=14
"AI行业销售经理（base上海、南京）
【
上海-徐汇区
】
15-45k
5-10年
本科",https://www.liepin.com/job/1978976167.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78976167%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=15&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=15
"AI销售专家（传媒/政务/企业/能源方向）
【
北京-朝阳区
】
40-60k·18薪
3-5年
统招本科",https://www.liepin.com/job/1978049797.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78049797%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=16&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=16
"创新应用岗（AI应用工程师）
【
上海-浦东新区
】
15-26k·13薪
3年以上
统招本科",https://www.liepin.com/job/1975628547.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_75628547%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=17&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=17
"AI业务负责人（985本科，AI项目牵头人）
【
北京
】
100-180k
5-10年
硕士",https://www.liepin.com/a/71024909.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_71024909%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=18&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=18
"AI市场营销经理/专家（AI C端互联网产品）
【
北京
】
40-70k·20薪
5-10年
统招本科",https://www.liepin.com/a/68436815.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_68436815%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=19&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=19
"AI架构师/技术负责人（大模型&智能体方向）
【
深圳-光明区
】
70-100k·20薪
5年以上
硕士",https://www.liepin.com/job/1978673015.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78673015%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=20&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=20
"AI产品运营
【
北京
】
35-55k
5-10年
本科",https://www.liepin.com/a/70881655.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70881655%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=21&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=21
"AI销售专家（传媒/政务/企业/能源方向）
【
杭州-西湖区
】
40-60k·18薪
3-5年
统招本科",https://www.liepin.com/job/1978049795.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78049795%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=22&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=22
"智慧零售-解决方案架构师(AI方向)
【
上海-徐汇区
】
30-60k·15薪
5-10年
统招本科",https://www.liepin.com/job/1979054439.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79054439%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=23&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=23
"AI产品线1号位/智能体产品线负责人/AI Agent产品管理
【
北京
】
100-180k·20薪
10年以上
统招本科",https://www.liepin.com/a/70602769.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70602769%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=24&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=24
"AI产品经理（大学情产品线-AI大模型）
【
武汉
】
20-30k·18薪
3-5年
统招本科",https://www.liepin.com/a/69569543.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69569543%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=25&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=25
"AI销售专家-上海
【
上海
】
30-60k·20薪
3-5年
统招本科",https://www.liepin.com/a/70005615.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70005615%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=26&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=26
"AVP (AI) - Data and Analytics
【
广州-天河区
】
30-50k
5-10年
本科",https://www.liepin.com/job/1977099933.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77099933%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=27&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=27
"高级/资深产品经理（AI智能体方向）
【
上海-闵行区
】
50-60k
5-10年
本科",https://www.liepin.com/job/1977799819.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77799819%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=28&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=28
"AI销售拓展专家-杭州
【
杭州
】
50-80k·15薪
经验不限
统招本科",https://www.liepin.com/a/69396605.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69396605%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=29&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=29
"AI销售专家-北京
【
北京
】
50-80k·15薪
经验不限
统招本科",https://www.liepin.com/a/69396585.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69396585%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=30&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=30
"AI大客户销售专家-深圳
【
深圳
】
50-70k·15薪
经验不限
统招本科",https://www.liepin.com/a/69262955.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69262955%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=31&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=31
"AI项目经理
【
深圳-南山区
】
18-35k
1-3年
硕士",https://www.liepin.com/job/1979038751.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79038751%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=32&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=32
"高级销售经理（AI）-南京
【
南京
】
40-60k·15薪
经验不限
统招本科",https://www.liepin.com/a/69812377.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69812377%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=33&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=33
"AI大模型/云业务芯片市场经理
【
北京-海淀区
】
20-40k
2年以上
统招本科",https://www.liepin.com/job/1979085767.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79085767%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=34&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=34
"AI销售专家
【
成都-高新区
】
30-60k·15薪
3-5年
统招本科",https://www.liepin.com/job/1978121657.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78121657%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=35&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=35
"AI产品经理
【
北京-海淀区
】
20-40k
1-3年
硕士",https://www.liepin.com/job/1979201403.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79201403%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=36&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=36
"AI产品经理
【
广州
】
20-40k
3-5年
学历不限",https://www.liepin.com/a/70724997.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70724997%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=37&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=37
"AI产品经理（AI笔记产品）
【
北京-海淀区
】
20-40k
1-3年
本科",https://www.liepin.com/a/70764199.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70764199%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=38&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=38
"AI销售专家
【
北京-朝阳区
】
30-60k·15薪
3-5年
统招本科",https://www.liepin.com/job/1978121661.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78121661%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=40&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=40
"AI销售专家-多行业可选择
【
北京-朝阳区
】
25-50k
3-5年
统招本科",https://www.liepin.com/job/1978137439.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78137439%3A1%3Ad811b74a-0196-4d7a-9017-60e5ae2e8c5c&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=41&skId=jiopqwn9c68pb9shbgjjle3e2as5r76a&fkId=jiopqwn9c68pb9shbgjjle3e2as5r76a&ckId=jiopqwn9c68pb9shbgjjle3e2as5r76a&sfrom=search_job_pc&curPage=1&pageSize=40&index=41
"Ai视频制作
【
深圳-罗湖区
】
12-18k
1-3年
大专",https://www.liepin.com/job/1975327495.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_75327495%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=0&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=0
"AI销售专家（华中 武汉\长沙）-上市大厂
【
武汉
】
35-60k
5-10年
统招本科",https://www.liepin.com/a/70924619.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70924619%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=1&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=1
"阿里云智能-AI销售专家
【
杭州
】
40-60k
经验不限
统招本科",https://www.liepin.com/a/70579673.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70579673%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=2&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=2
"AI情感体验产品经理(A203792)
【
上海-闵行区
】
25-55k·13薪
3年以上
本科",https://www.liepin.com/job/1978949527.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78949527%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=3&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=3
"Junior Investment Research Analyst (AI & Robotics)
【
上海
】
25-40k·15薪
经验不限
本科",https://www.liepin.com/a/70465649.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70465649%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=4&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=4
"AI产品经理
【
深圳
】
50-70k·16薪
5-10年
统招本科",https://www.liepin.com/a/70057475.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70057475%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=5&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=5
"AI销售负责人/河北省办主任(网络安全）-AI软件相关销售经验
【
石家庄
】
20-30k·24薪
5-10年
大专",https://www.liepin.com/a/70414257.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70414257%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=6&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=6
"AI产品经理
【
广州
】
20-40k
3年以上
本科",https://www.liepin.com/a/70894275.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70894275%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=8&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=8
"AI销售专家（杭州，上海，北京等）
【
杭州
】
30-35k
3-5年
本科",https://www.liepin.com/a/69789639.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69789639%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=9&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=9
"AI销售总监
【
北京-西城区
】
30-60k·20薪
8年以上
本科",https://www.liepin.com/job/1978557097.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78557097%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=10&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=10
